Id,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,ExterQual,BsmtQual,KitchenQual,BsmtFinType1,HeatingQC,GarageFinish,GarageType,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
114,217000,6,2259,2,450,1809,2259,2,7,1953,184.0,2,35,0.0,3,4,4,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,259500,6,2320,1,180,1028,1436,2,9,1945,0.0,1,774,61.0,3,3,4,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,176000,6,1458,2,440,729,729,2,5,1999,1129.0,1,419,34.0,3,4,3,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,139000,5,1092,1,288,1092,1092,1,6,1962,116.0,1,170,0.0,3,3,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,155000,5,1125,2,430,1125,1125,1,5,2006,0.0,0,0,74.0,3,4,3,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,320000,7,3222,3,594,1673,1699,3,11,1990,0.0,2,1470,90.0,3,4,4,6,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,163990,6,1456,2,390,728,728,2,8,2005,0.0,1,0,65.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,180000,6,988,2,540,938,988,1,4,1969,0.0,2,938,0.0,3,3,3,5,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,100000,4,1123,1,264,732,772,1,4,1939,0.0,0,0,50.0,3,3,3,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,136000,6,1080,1,288,1080,1080,1,5,1958,135.0,0,570,75.0,3,3,3,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,153900,6,1199,2,530,1199,1199,2,5,1993,0.0,0,300,55.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,181000,6,1586,2,435,1362,1586,2,7,1979,0.0,1,0,48.0,3,4,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,84500,6,754,0,0,520,520,1,5,1935,0.0,0,490,60.0,3,3,3,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,128000,6,958,2,440,1078,958,2,5,1976,0.0,1,120,0.0,3,4,3,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,87000,5,840,0,0,672,840,1,5,1930,0.0,1,116,55.0,3,3,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129,155000,6,1348,2,453,660,660,1,6,1966,266.0,1,512,69.0,3,3,3,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,150000,5,1053,2,750,1008,1053,1,6,1958,85.0,0,567,69.0,3,3,5,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,226000,7,2157,2,487,924,1216,2,8,1966,309.0,2,445,88.0,3,3,4,3,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,244000,6,2054,2,390,992,1022,2,7,2000,40.0,1,695,0.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,150750,5,1327,2,624,1063,1327,1,7,1959,0.0,0,405,75.0,3,3,4,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,220000,8,1296,2,471,1267,1296,2,6,2001,136.0,0,1005,0.0,4,5,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,180000,5,1721,2,440,1461,1721,2,7,1968,0.0,1,570,78.0,3,3,3,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,174000,7,1682,2,530,1304,1682,2,7,1970,288.0,1,0,80.0,3,3,3,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,143000,5,1214,1,318,1214,1214,2,5,1967,196.0,1,695,0.0,3,3,3,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,171000,7,1959,3,766,1907,1959,3,9,1988,70.0,0,0,82.0,3,3,3,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,230000,8,1852,3,660,1004,1004,2,7,1999,320.0,2,668,73.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,231500,6,1764,2,470,928,928,2,7,1997,0.0,0,821,65.0,3,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,115000,4,864,0,0,864,864,1,5,1971,0.0,1,432,70.0,3,3,3,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,260000,7,1734,2,660,1734,1734,2,7,2005,0.0,0,1300,78.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,166000,5,1385,2,720,910,910,2,6,1952,0.0,0,507,71.0,3,3,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,204000,7,1501,2,577,1490,1501,2,6,1999,183.0,0,679,78.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,125000,5,1728,2,504,1728,1728,2,10,1963,336.0,0,1332,70.0,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,130000,6,1709,2,380,970,970,2,7,2004,50.0,0,0,24.0,4,4,4,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,105000,5,875,1,180,715,875,1,5,1931,0.0,0,209,51.0,3,3,3,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,222500,7,2035,2,434,884,884,2,8,2001,180.0,1,0,0.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,141000,7,1080,0,0,1080,1080,1,6,2004,120.0,0,680,63.0,3,4,4,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,115000,5,1344,1,240,896,896,1,7,1936,0.0,0,0,0.0,3,4,3,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,122000,5,969,2,440,969,969,1,5,1975,0.0,0,716,120.0,3,3,3,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,372402,8,1710,3,866,1710,1710,2,6,2007,436.0,1,1400,107.0,4,5,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,190000,6,1993,2,495,825,1097,2,8,1971,252.0,1,416,0.0,3,3,3,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,235000,6,1252,2,564,1602,1252,1,4,1960,0.0,1,429,0.0,3,4,3,4,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,125000,6,1200,1,312,1200,1200,1,7,1923,0.0,0,0,84.0,3,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,79000,6,1096,0,0,572,572,1,5,1924,0.0,0,0,60.0,3,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,109500,5,1040,2,625,0,1040,1,5,1950,0.0,0,0,60.0,3,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,269500,8,1968,3,680,774,774,2,8,2009,84.0,1,0,92.0,4,5,5,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159,254900,7,1947,2,678,991,991,2,8,2004,0.0,1,222,100.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,320000,7,2462,2,576,1392,1392,2,9,2005,456.0,1,57,134.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,162500,6,1232,2,516,1232,1232,2,6,1984,0.0,0,660,0.0,3,4,3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,412500,9,2668,3,726,1572,1572,2,10,2003,664.0,2,1016,110.0,4,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
163,220000,7,1541,2,532,1541,1541,2,7,2005,226.0,1,1201,95.0,4,4,4,4,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,103200,4,882,0,0,882,882,1,4,1956,0.0,0,0,55.0,3,3,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,152000,6,1616,1,216,1149,1149,2,5,1926,0.0,0,370,40.0,3,3,4,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,127500,5,1355,0,0,644,808,2,6,1940,0.0,0,351,62.0,3,3,3,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,190000,5,1867,1,303,1617,1867,1,7,1955,0.0,3,379,0.0,4,3,3,2,5,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,325624,8,2161,3,789,1582,1610,1,8,2007,300.0,1,1288,86.0,4,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
169,183500,7,1720,2,440,840,840,2,7,2004,0.0,1,0,62.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,228000,8,1707,2,511,1686,1707,2,6,1981,653.0,1,0,0.0,4,4,3,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,128500,5,1382,2,660,720,854,1,7,1941,0.0,0,360,0.0,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172,215000,6,1656,2,528,1080,1656,1,7,1960,112.0,2,639,141.0,3,3,3,4,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,239000,7,1767,2,504,1064,1064,2,5,1987,0.0,1,495,44.0,4,4,4,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,163000,6,1362,2,504,1362,1362,1,6,1961,491.0,1,288,80.0,3,3,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,184000,6,1651,2,616,1606,1651,2,7,1986,132.0,1,1398,47.0,3,4,3,5,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,243000,6,2158,2,576,1202,2158,2,7,1950,0.0,1,477,84.0,3,3,4,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,211000,6,2060,2,521,1151,1164,2,8,1988,268.0,1,831,97.0,4,4,3,6,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,172500,5,1920,2,451,1052,1252,2,8,1958,0.0,1,57,0.0,4,3,4,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,501837,9,2234,3,1166,2216,2234,2,9,2008,748.0,1,1904,63.0,5,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,100000,5,968,2,480,968,968,1,5,1923,0.0,0,0,60.0,4,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,177000,6,1525,2,440,756,769,2,5,2000,456.0,1,436,0.0,4,4,4,6,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,200100,7,1802,1,216,793,901,1,9,1920,0.0,1,352,54.0,3,2,3,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,120000,5,1340,1,252,0,1340,1,7,1957,98.0,1,0,60.0,3,0,3,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,200000,7,2082,2,484,1362,1362,2,6,2003,0.0,0,0,63.0,3,4,4,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,127000,5,1252,2,576,504,936,1,5,1908,0.0,0,0,92.0,3,2,3,1,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,475000,10,3608,3,840,1107,1518,2,12,1892,0.0,2,0,90.0,4,3,5,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187,173000,7,1217,2,497,1188,1217,2,6,1990,0.0,0,611,0.0,3,4,4,6,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,135000,5,1656,1,180,660,808,2,8,1916,0.0,0,0,60.0,3,2,3,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,153337,5,1224,2,528,1086,1224,0,6,1979,275.0,2,1086,64.0,3,4,3,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190,286000,8,1593,2,682,1593,1593,1,5,2001,0.0,1,1153,41.0,4,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191,315000,8,2727,2,440,853,1549,2,10,1932,0.0,2,297,70.0,4,4,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,184000,7,1479,2,484,725,725,1,7,1972,138.0,0,626,0.0,3,3,4,5,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,192000,7,1431,2,666,1431,1431,2,6,1999,0.0,0,560,68.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,130000,7,1709,2,380,970,970,2,7,2004,50.0,0,0,24.0,4,4,4,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,127000,5,864,1,352,864,864,1,5,1972,0.0,0,390,60.0,3,3,3,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,148500,6,1456,2,440,855,855,2,7,1976,0.0,1,566,24.0,3,4,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197,311872,7,1726,3,786,1726,1726,2,8,2007,205.0,1,1126,79.0,5,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,235000,8,3112,2,795,1360,1360,2,8,1918,0.0,1,1036,174.0,4,3,4,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199,104000,6,2229,0,0,755,929,1,8,1912,0.0,0,0,92.0,3,3,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,274900,8,1713,3,856,1713,1713,2,7,2004,262.0,1,1088,76.0,4,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,140000,4,1121,2,440,1121,1121,2,5,2003,0.0,0,0,80.0,3,4,3,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,171500,6,1279,2,473,1196,1279,2,6,1977,0.0,2,641,75.0,3,3,3,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203,112000,6,1310,1,398,617,865,2,6,1924,0.0,0,617,50.0,3,2,3,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,149000,6,848,2,420,848,848,1,3,2004,205.0,1,662,0.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,110000,5,1284,1,240,720,720,1,5,1947,0.0,0,312,50.0,3,3,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,180500,7,1442,2,500,1424,1442,2,5,1990,0.0,0,0,99.0,3,4,3,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,143900,5,1696,1,349,1140,1696,1,8,1962,0.0,1,0,40.0,3,3,3,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
208,141000,4,1100,1,312,1100,1100,1,6,1960,0.0,1,419,0.0,3,3,3,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,277000,7,2062,2,454,1157,1180,2,7,1988,128.0,1,1065,0.0,4,4,3,6,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210,145000,6,1092,2,504,1092,1092,1,6,1964,260.0,0,787,75.0,3,4,3,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,98000,5,864,0,0,864,864,1,5,1925,0.0,0,468,67.0,3,3,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,186000,6,1212,2,460,1212,1212,2,6,2009,0.0,0,36,83.0,3,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,252678,7,1852,2,644,900,932,2,7,2009,0.0,1,822,72.0,3,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
214,156000,5,990,2,576,990,990,1,5,1995,0.0,0,716,43.0,3,4,3,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,161750,6,1392,1,299,689,689,1,6,1977,153.0,0,378,0.0,3,4,3,6,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,134450,5,1236,1,447,1070,1236,1,6,1957,64.0,1,360,72.0,3,3,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
217,210000,7,1436,2,484,1436,1436,2,8,2004,266.0,0,946,65.0,4,4,4,6,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,107000,4,1328,1,210,686,810,1,8,1925,0.0,0,0,57.0,3,3,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219,311500,7,1954,2,431,798,1137,1,8,1939,312.0,2,341,0.0,4,3,4,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,167240,7,1248,2,438,1248,1248,2,5,2005,16.0,0,16,43.0,4,4,4,6,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,204900,7,1498,2,675,1498,1498,2,5,2006,0.0,0,0,73.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,200000,6,2267,2,390,1010,1010,2,8,2002,0.0,1,0,0.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,179900,6,1552,2,434,713,811,2,6,1975,0.0,1,550,85.0,3,4,3,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,97000,4,864,2,576,864,864,1,4,1971,0.0,0,524,70.0,3,3,3,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,386250,10,2392,3,968,2392,2392,2,8,2003,922.0,1,56,103.0,5,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,112000,5,1302,1,280,630,630,2,6,1971,142.0,0,0,21.0,3,3,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,290000,7,2520,3,721,1203,1214,2,9,1995,290.0,1,565,82.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,106000,6,987,1,280,483,483,1,5,1970,127.0,0,321,21.0,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,125000,5,912,1,336,912,912,1,5,1967,0.0,1,842,70.0,3,3,3,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,192500,7,1555,2,430,1373,1555,2,7,2005,16.0,1,16,43.0,4,4,4,6,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
